,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),년월일,총량(kw)
1350,2016-09-12,20.4,23.4,24.7,2.8,90.4,12.5,3.42,9.1,2016-09-12,103.39200000000001
1351,2016-09-13,19.7,27.4,,2.5,75.8,12.5,16.61,2.8,2016-09-13,538.992
1352,2016-09-14,20.2,28.2,,2.3,76.5,12.4,16.18,6.5,2016-09-14,631.116
1353,2016-09-15,21.1,27.7,,1.8,78.5,12.4,16.52,8.1,2016-09-15,600.66
1354,2016-09-16,22.3,26.0,0.0,1.3,80.9,12.4,5.71,9.9,2016-09-16,187.668
1355,2016-09-17,18.9,23.3,119.4,3.4,95.5,12.3,0.27,10.0,2016-09-17,2.052
1356,2016-09-18,20.6,23.1,7.8,3.7,85.3,12.3,6.09,9.5,2016-09-18,217.296
1357,2016-09-19,19.6,21.8,0.0,4.5,77.4,12.3,4.57,8.0,2016-09-19,182.77200000000002
1358,2016-09-20,18.3,25.1,,4.4,55.5,12.2,20.19,2.9,2016-09-20,788.9760000000001
1359,2016-09-21,17.7,25.6,,3.1,60.6,12.2,17.03,5.5,2016-09-21,594.54
1360,2016-09-22,19.2,24.6,0.2,3.0,75.6,12.2,8.87,5.9,2016-09-22,297.108
1361,2016-09-23,18.3,26.3,,2.7,74.3,12.1,19.77,2.4,2016-09-23,723.78
1362,2016-09-24,19.3,26.8,,2.8,69.9,12.1,19.79,3.5,2016-09-24,757.7280000000001
1363,2016-09-25,19.3,27.6,,2.1,69.8,12.0,14.33,7.5,2016-09-25,541.836
1364,2016-09-26,22.1,27.3,0.0,2.0,76.4,12.0,7.76,9.0,2016-09-26,276.156
1365,2016-09-27,22.7,29.7,3.7,1.4,84.4,12.0,13.02,7.8,2016-09-27,437.11199999999997
1366,2016-09-28,20.9,25.1,61.8,1.5,97.5,11.9,1.53,10.0,2016-09-28,27.288
1367,2016-09-29,18.3,20.9,2.3,3.5,86.5,11.9,3.94,9.8,2016-09-29,146.088
1368,2016-09-30,17.1,19.1,30.2,2.6,91.4,11.9,3.31,9.9,2016-09-30,98.604
1369,2016-10-01,18.0,22.0,1.4,2.1,91.0,11.8,4.03,9.5,2016-10-01,128.124
1370,2016-10-02,19.9,27.4,0.0,1.7,84.4,11.8,15.03,8.3,2016-10-02,604.44
1371,2016-10-03,22.4,28.3,,3.2,86.1,11.8,11.87,7.0,2016-10-03,434.088
1372,2016-10-04,21.4,27.5,0.1,3.5,74.5,11.7,15.28,7.0,2016-10-04,634.284
1373,2016-10-05,20.0,26.4,95.0,4.2,84.6,11.7,11.76,6.0,2016-10-05,10.764000000000001
1374,2016-10-06,19.1,26.4,,2.1,74.3,11.6,17.9,1.9,2016-10-06,755.388
1375,2016-10-07,18.7,23.8,0.2,3.3,71.5,11.6,9.25,8.4,2016-10-07,345.348
1376,2016-10-08,16.1,22.6,39.3,2.2,93.3,11.6,4.89,8.6,2016-10-08,158.76
1377,2016-10-09,13.1,22.0,,3.1,58.3,11.5,18.5,1.0,2016-10-09,803.7360000000001
1378,2016-10-10,14.5,21.6,,2.9,65.0,11.5,11.64,7.0,2016-10-10,495.82800000000003
1379,2016-10-11,15.5,19.8,,2.3,68.9,11.5,6.0,8.1,2016-10-11,207.972
1380,2016-10-12,15.0,23.6,,2.3,60.3,11.4,15.39,6.6,2016-10-12,614.52
1381,2016-10-13,16.7,21.5,,1.6,70.1,11.4,6.81,8.4,2016-10-13,214.488
1382,2016-10-14,14.9,24.0,,1.6,67.3,11.4,16.59,1.4,2016-10-14,730.6560000000001
1383,2016-10-15,16.2,23.5,,2.7,67.8,11.3,14.19,4.9,2016-10-15,598.932
1384,2016-10-16,17.5,18.9,38.7,1.4,92.1,11.3,1.51,9.4,2016-10-16,39.096
1385,2016-10-17,17.0,25.9,0.1,2.0,83.8,11.2,16.78,3.6,2016-10-17,683.424
1386,2016-10-18,16.7,24.5,,2.5,72.5,11.2,11.03,4.8,2016-10-18,422.38800000000003
1387,2016-10-19,17.0,24.0,,2.3,74.6,11.2,12.54,4.4,2016-10-19,531.072
1388,2016-10-20,16.2,24.2,,3.0,68.0,11.2,9.29,8.0,2016-10-20,383.652
1389,2016-10-21,16.4,18.4,0.0,3.7,70.4,11.1,2.51,8.9,2016-10-21,77.04
1390,2016-10-22,15.8,22.3,0.0,2.8,70.6,11.1,8.53,9.1,2016-10-22,364.644
1391,2016-10-23,14.1,19.0,0.0,4.5,69.9,11.0,7.57,8.8,2016-10-23,253.872
1392,2016-10-24,13.8,21.2,,3.1,61.5,11.0,14.9,4.8,2016-10-24,730.044
1393,2016-10-25,15.0,21.7,1.8,3.1,78.9,11.0,5.75,5.5,2016-10-25,194.94
1394,2016-10-26,15.2,22.8,0.0,1.6,66.5,11.0,10.84,5.6,2016-10-26,484.344
1395,2016-10-27,15.5,20.0,,3.6,66.4,10.9,5.42,7.0,2016-10-27,195.3
1396,2016-10-28,15.1,17.3,5.8,3.2,89.8,10.9,1.97,8.6,2016-10-28,66.744
1397,2016-10-29,12.6,17.4,,2.9,70.6,10.9,8.53,5.9,2016-10-29,331.452
1398,2016-10-30,9.8,19.0,,2.6,56.8,10.8,13.15,3.5,2016-10-30,650.9159999999999
1399,2016-10-31,10.7,15.1,0.0,2.5,60.1,10.8,3.93,8.5,2016-10-31,130.78799999999998
1400,2016-11-01,5.5,13.4,,3.6,44.6,10.8,15.8,0.5,2016-11-01,819.972
1401,2016-11-02,3.1,14.1,,3.7,35.9,10.7,15.82,0.0,2016-11-02,813.9960000000001
1402,2016-11-03,5.9,17.5,,1.8,58.0,10.7,12.81,2.0,2016-11-03,596.196
1403,2016-11-04,10.1,19.0,,3.9,56.0,10.7,13.96,0.0,2016-11-04,693.936
1404,2016-11-05,12.3,20.5,,4.4,70.0,10.6,13.8,0.0,2016-11-05,685.548
1405,2016-11-06,12.9,16.6,0.3,3.2,79.0,10.6,4.44,7.5,2016-11-06,400.06800000000004
1406,2016-11-07,12.6,18.5,0.1,2.1,68.9,10.6,5.39,8.3,2016-11-07,173.088
1407,2016-11-08,8.2,15.9,0.7,3.2,54.6,10.5,5.93,5.5,2016-11-08,241.27200000000002
1408,2016-11-09,3.8,15.8,,3.4,54.3,10.5,12.96,2.8,2016-11-09,659.52
1409,2016-11-10,9.7,14.3,6.7,3.2,74.3,10.5,2.38,8.9,2016-11-10,72.72
1410,2016-11-11,8.2,17.8,,3.2,60.6,10.4,11.89,1.0,2016-11-11,662.04
1411,2016-11-12,8.8,20.3,,2.3,62.1,10.4,12.03,2.5,2016-11-12,637.344
1412,2016-11-13,12.9,18.0,0.2,1.0,79.1,10.4,3.06,8.1,2016-11-13,105.73200000000001
1413,2016-11-14,15.7,19.5,7.6,1.8,88.5,10.4,3.57,9.4,2016-11-14,118.08
1414,2016-11-15,11.6,19.9,,2.6,57.0,10.3,12.24,2.4,2016-11-15,662.0039999999999
1415,2016-11-16,9.5,19.0,,2.2,44.3,10.3,11.16,2.1,2016-11-16,575.136
1416,2016-11-17,9.2,18.6,,1.7,53.6,10.3,10.58,1.6,2016-11-17,552.456
1417,2016-11-18,11.4,20.8,29.1,1.7,80.5,10.3,7.96,6.1,2016-11-18,372.78
1418,2016-11-19,13.4,20.4,0.7,2.4,88.4,10.2,7.29,6.0,2016-11-19,190.08
1419,2016-11-20,14.0,19.4,,2.4,71.3,10.2,8.1,3.5,2016-11-20,367.452
1420,2016-11-21,13.0,18.8,0.0,2.6,70.8,10.2,5.14,6.9,2016-11-21,235.44
1421,2016-11-22,6.2,15.5,,3.1,59.6,10.2,5.8,5.4,2016-11-22,223.84799999999998
1422,2016-11-23,5.0,14.5,,3.6,49.0,10.1,8.52,6.3,2016-11-23,581.472
1423,2016-11-24,0.1,9.5,,4.3,26.8,10.1,13.27,0.0,2016-11-24,781.92
1424,2016-11-25,0.9,11.7,,3.2,38.8,10.1,12.13,1.3,2016-11-25,713.556
1425,2016-11-26,2.8,10.3,1.5,2.3,60.9,10.1,3.42,7.4,2016-11-26,109.44
1426,2016-11-27,5.1,10.8,0.3,2.4,65.6,10.1,6.2,6.3,2016-11-27,260.496
1427,2016-11-28,4.1,11.9,,2.6,47.4,10.0,11.35,0.3,2016-11-28,657.5039999999999
1428,2016-11-29,3.1,14.8,,3.0,44.0,10.0,11.6,2.3,2016-11-29,673.452
1429,2016-11-30,9.1,14.8,9.4,2.2,88.8,10.0,4.08,8.5,2016-11-30,163.15200000000002
1430,2016-12-01,4.4,13.8,,3.9,53.8,10.0,8.97,2.6,2016-12-01,465.19199999999995
1431,2016-12-02,3.1,12.1,,3.4,27.4,10.0,12.4,0.0,2016-12-02,745.92
1432,2016-12-03,4.5,16.8,,1.8,39.9,10.0,10.41,2.9,2016-12-03,597.672
1433,2016-12-04,8.3,13.1,,2.7,53.9,9.9,4.27,5.9,2016-12-04,145.656
1434,2016-12-05,7.5,16.3,,3.9,61.4,9.9,9.62,0.8,2016-12-05,515.592
1435,2016-12-06,3.7,10.5,,3.7,30.8,9.9,12.15,0.0,2016-12-06,732.96
1436,2016-12-07,0.9,11.5,,3.2,46.1,9.9,8.43,1.5,2016-12-07,453.708
1437,2016-12-08,3.8,12.8,,3.1,57.1,9.9,9.91,2.9,2016-12-08,528.948
1438,2016-12-09,4.7,13.7,,3.5,44.6,9.9,9.62,1.3,2016-12-09,535.68
1439,2016-12-10,1.5,11.4,,3.3,29.1,9.9,11.49,0.6,2016-12-10,693.612
1440,2016-12-11,0.7,12.6,,1.8,35.3,9.8,11.39,0.8,2016-12-11,682.2719999999999
1441,2016-12-12,5.7,15.2,,0.8,63.6,9.8,6.24,6.8,2016-12-12,275.76
1442,2016-12-13,8.5,11.6,,1.4,64.5,9.8,2.86,8.6,2016-12-13,79.992
1443,2016-12-14,2.3,11.0,,3.9,64.4,9.8,6.01,5.1,2016-12-14,258.228
1444,2016-12-15,-1.0,7.0,,3.8,45.3,9.8,10.98,0.3,2016-12-15,678.42
1445,2016-12-16,-3.2,6.4,,4.4,28.1,9.8,11.67,0.0,2016-12-16,727.056
1446,2016-12-17,-0.7,11.4,,2.4,48.9,9.8,11.07,0.0,2016-12-17,674.1360000000001
1447,2016-12-18,3.7,13.5,,3.5,56.5,9.8,9.72,4.0,2016-12-18,518.832
1448,2016-12-19,7.7,13.0,17.1,1.0,90.4,9.8,2.35,9.6,2016-12-19,80.964
1449,2016-12-20,9.8,17.1,1.1,2.5,80.0,9.8,9.89,2.8,2016-12-20,565.8480000000001
1450,2016-12-21,10.2,16.9,21.2,2.6,84.6,9.8,3.83,9.1,2016-12-21,191.736
1451,2016-12-22,7.0,17.6,39.6,7.4,76.9,9.8,2.88,7.6,2016-12-22,71.352
1452,2016-12-23,1.5,8.0,,5.5,52.0,9.8,10.84,1.6,2016-12-23,531.0
1453,2016-12-24,-0.2,10.1,,2.9,58.3,9.8,9.43,4.4,2016-12-24,557.496
1454,2016-12-25,3.5,14.8,,1.2,64.9,9.8,9.55,5.8,2016-12-25,544.104
1455,2016-12-26,6.4,10.0,22.2,1.6,87.4,9.8,1.11,10.0,2016-12-26,20.7
1456,2016-12-27,-0.2,8.4,2.6,4.2,56.4,9.8,10.38,3.1,2016-12-27,609.2280000000001
1457,2016-12-28,-2.3,10.5,,3.0,50.0,9.8,11.33,1.4,2016-12-28,678.7439999999999
1458,2016-12-29,-0.8,7.8,,2.7,36.5,9.8,11.37,1.4,2016-12-29,686.268
1459,2016-12-30,-2.0,8.6,,3.1,28.4,9.8,11.96,1.0,2016-12-30,727.632
1460,2016-12-31,0.0,10.6,,2.7,53.5,9.8,9.76,2.3,2016-12-31,587.88
1461,2017-01-01,2.2,12.6,,2.6,58.0,9.9,10.63,1.9,2017-01-01,611.964
1462,2017-01-02,5.3,15.1,,2.7,55.4,9.9,10.12,2.3,2017-01-02,592.056
1463,2017-01-03,3.8,14.2,,2.6,46.0,9.9,11.13,0.0,2017-01-03,649.188
1464,2017-01-04,4.7,12.9,,2.3,44.4,9.9,8.79,4.6,2017-01-04,467.208
1465,2017-01-05,6.0,12.7,0.7,3.5,71.0,9.9,5.33,8.0,2017-01-05,291.204
1466,2017-01-06,5.1,12.8,,2.9,58.9,9.9,9.2,3.9,2017-01-06,494.856
1467,2017-01-07,4.3,12.8,0.0,2.1,65.9,9.9,6.57,6.3,2017-01-07,285.156
1468,2017-01-08,7.4,12.9,4.6,2.9,76.1,9.9,4.85,8.0,2017-01-08,195.408
1469,2017-01-09,4.1,11.3,,3.0,52.3,10.0,9.34,1.4,2017-01-09,612.828
1470,2017-01-10,0.8,7.7,,3.1,43.9,10.0,11.83,0.0,2017-01-10,727.8480000000001
1471,2017-01-11,-2.3,4.9,,2.7,33.1,10.0,11.31,2.1,2017-01-11,674.784
1472,2017-01-12,-0.5,8.7,,5.1,46.1,10.0,9.43,3.8,2017-01-12,548.604
1473,2017-01-13,-1.9,6.7,0.0,4.7,39.4,10.0,10.09,2.0,2017-01-13,557.82
1474,2017-01-14,-6.0,2.5,,4.4,34.8,10.0,12.72,0.0,2017-01-14,792.1080000000001
1475,2017-01-15,-7.7,5.6,,4.4,25.5,10.1,12.91,0.0,2017-01-15,783.648
1476,2017-01-16,-3.5,8.3,,3.4,31.5,10.1,12.5,0.4,2017-01-16,756.7560000000001
1477,2017-01-17,-0.3,9.8,,1.1,44.3,10.1,8.79,4.0,2017-01-17,448.236
1478,2017-01-18,1.7,9.2,,3.2,42.1,10.1,8.14,5.9,2017-01-18,363.6
1479,2017-01-19,0.2,10.5,,2.5,52.0,10.2,8.78,2.4,2017-01-19,459.504
1480,2017-01-20,-2.1,5.9,0.0,4.7,45.8,10.2,10.92,2.3,2017-01-20,494.60400000000004
1481,2017-01-21,-3.9,4.2,,4.0,43.9,10.2,10.66,2.8,2017-01-21,535.428
1482,2017-01-22,-4.1,5.1,,4.3,42.5,10.2,12.51,1.1,2017-01-22,750.96
1483,2017-01-23,-6.3,2.9,,3.0,34.4,10.2,13.18,0.0,2017-01-23,786.096
1484,2017-01-24,-5.3,4.4,,4.1,29.3,10.3,13.62,0.0,2017-01-24,804.96
1485,2017-01-25,-3.7,8.2,,3.3,26.3,10.3,13.81,0.0,2017-01-25,796.248
1486,2017-01-26,-1.7,9.2,,4.9,32.1,10.3,13.59,0.9,2017-01-26,763.8839999999999
1487,2017-01-27,2.6,12.3,,5.1,36.9,10.3,10.86,4.4,2017-01-27,604.8
1488,2017-01-28,0.5,12.1,,2.2,36.4,10.4,13.38,2.9,2017-01-28,752.6519999999999
1489,2017-01-29,6.6,9.3,5.9,1.6,82.1,10.4,0.99,10.0,2017-01-29,22.572
1490,2017-01-30,-1.4,8.2,0.8,4.7,50.4,10.4,12.27,1.9,2017-01-30,753.336
1491,2017-01-31,-2.2,9.0,,2.2,51.1,10.5,11.75,1.4,2017-01-31,621.612
1492,2017-02-01,-0.6,8.5,,3.2,31.4,10.5,9.62,2.9,2017-02-01,529.488
1493,2017-02-02,-2.5,10.1,,2.8,23.0,10.5,15.21,0.0,2017-02-02,844.956
1494,2017-02-03,0.2,12.5,,3.6,32.9,10.5,14.33,1.8,2017-02-03,783.7919999999999
1495,2017-02-04,5.3,15.1,0.2,3.1,34.8,10.6,12.19,7.1,2017-02-04,617.832
1496,2017-02-05,4.3,12.0,4.9,3.5,77.6,10.6,6.83,6.9,2017-02-05,286.056
1497,2017-02-06,1.3,8.8,,4.0,37.4,10.6,15.03,0.1,2017-02-06,818.4960000000001
1498,2017-02-07,-0.3,10.1,,1.9,43.6,10.7,10.98,5.8,2017-02-07,297.828
1499,2017-02-08,2.6,9.8,0.0,2.3,46.6,10.7,6.93,9.5,2017-02-08,271.332
1500,2017-02-09,-2.9,5.7,0.0,4.2,37.0,10.7,15.36,3.3,2017-02-09,816.6239999999999
1501,2017-02-10,-4.7,3.1,,4.6,36.1,10.8,16.07,0.0,2017-02-10,850.752
1502,2017-02-11,-5.7,5.9,,3.1,39.8,10.8,16.18,0.0,2017-02-11,863.1
1503,2017-02-12,-2.5,8.3,,3.5,38.0,10.8,16.83,0.0,2017-02-12,873.936
1504,2017-02-13,-0.9,11.0,0.0,2.9,35.8,10.9,14.84,2.4,2017-02-13,741.816
1505,2017-02-14,1.9,10.8,0.0,2.2,46.0,10.9,15.77,1.6,2017-02-14,803.88
1506,2017-02-15,2.7,12.8,,3.8,36.4,10.9,16.2,0.0,2017-02-15,795.852
1507,2017-02-16,6.5,15.9,1.4,5.9,61.0,11.0,13.38,6.6,2017-02-16,571.536
1508,2017-02-17,5.3,17.7,2.4,5.4,50.9,11.0,13.57,4.4,2017-02-17,619.488
1509,2017-02-18,1.3,8.7,,3.2,22.6,11.0,17.52,2.3,2017-02-18,884.3760000000001
1510,2017-02-19,-1.0,13.0,,4.9,46.5,11.1,15.99,4.9,2017-02-19,753.66
1511,2017-02-20,0.5,14.3,1.4,5.5,48.9,11.1,12.55,4.4,2017-02-20,573.876
1512,2017-02-21,-1.0,9.7,,3.3,51.4,11.1,15.65,4.1,2017-02-21,578.52
1513,2017-02-22,6.1,10.5,23.2,2.5,82.4,11.2,1.42,9.9,2017-02-22,37.368
1514,2017-02-23,0.8,10.3,,3.4,50.9,11.2,16.85,4.4,2017-02-23,816.012
1515,2017-02-24,-1.6,8.5,,4.1,32.5,11.3,18.43,1.0,2017-02-24,892.188
1516,2017-02-25,0.4,12.3,,2.9,43.1,11.3,17.53,0.3,2017-02-25,819.36
1517,2017-02-26,2.4,10.3,,2.6,46.0,11.3,14.67,4.9,2017-02-26,660.204
1518,2017-02-27,4.2,12.2,0.3,2.7,63.8,11.4,12.6,5.6,2017-02-27,593.244
1519,2017-02-28,4.3,13.6,,2.6,51.4,11.4,17.68,1.5,2017-02-28,804.816
1520,2017-03-01,6.2,13.8,13.2,3.0,52.4,11.4,14.62,6.3,2017-03-01,659.4119999999999
1521,2017-03-02,2.6,11.4,1.6,3.0,61.0,11.5,15.99,3.9,2017-03-02,736.74
1522,2017-03-03,0.5,12.4,,3.3,41.0,11.5,18.89,2.9,2017-03-03,865.8
1523,2017-03-04,5.5,14.5,,3.4,47.1,11.5,18.54,2.6,2017-03-04,822.312
1524,2017-03-05,7.1,15.5,,2.8,50.9,11.6,11.67,6.0,2017-03-05,457.12800000000004
1525,2017-03-06,1.7,11.4,,3.1,31.6,11.6,19.39,2.6,2017-03-06,887.904
1526,2017-03-07,-1.1,9.8,,3.0,34.0,11.7,19.89,0.5,2017-03-07,863.028
1527,2017-03-08,-2.3,9.5,,4.7,39.6,11.7,18.96,0.4,2017-03-08,855.5039999999999
1528,2017-03-09,1.9,11.8,,5.5,37.9,11.7,19.79,0.4,2017-03-09,864.1439999999999
1529,2017-03-10,3.3,15.4,,3.5,36.0,11.8,20.17,0.0,2017-03-10,864.1080000000001
1530,2017-03-11,6.4,15.7,,2.5,33.8,11.8,18.31,2.9,2017-03-11,796.068
1531,2017-03-12,6.3,16.6,,3.0,48.9,11.8,16.79,5.1,2017-03-12,755.388
1532,2017-03-13,8.4,15.7,,3.0,50.0,11.9,16.37,6.0,2017-03-13,685.908
1533,2017-03-14,5.2,14.8,0.0,2.6,62.8,11.9,11.6,6.3,2017-03-14,621.9
1534,2017-03-15,3.4,14.0,,3.3,52.8,11.9,19.7,0.5,2017-03-15,789.1560000000001
1535,2017-03-16,5.2,12.8,,3.0,55.9,12.0,14.23,6.4,2017-03-16,594.144
1536,2017-03-17,6.6,15.4,,2.5,43.3,12.0,19.27,1.3,2017-03-17,792.972
1537,2017-03-18,8.4,16.9,,2.8,42.1,12.1,11.15,4.1,2017-03-18,418.176
1538,2017-03-19,9.0,17.2,,3.2,48.1,12.1,19.11,1.5,2017-03-19,770.0039999999999
1539,2017-03-20,8.1,14.5,6.3,2.6,73.6,12.1,6.64,7.4,2017-03-20,232.16400000000002
1540,2017-03-21,6.1,16.8,2.5,3.7,71.0,12.2,16.79,5.1,2017-03-21,716.04
1541,2017-03-22,4.5,14.2,,2.8,52.1,12.2,15.83,6.1,2017-03-22,649.26
1542,2017-03-23,9.0,15.3,,2.5,46.9,12.2,13.44,8.4,2017-03-23,521.316
1543,2017-03-24,7.8,12.9,,3.0,54.5,12.3,12.52,9.0,2017-03-24,555.372
1544,2017-03-25,5.9,12.8,3.3,3.7,68.8,12.3,12.66,8.6,2017-03-25,403.776
1545,2017-03-26,4.5,10.6,3.9,2.1,83.0,12.3,6.49,9.6,2017-03-26,249.912
1546,2017-03-27,3.9,13.1,2.8,2.9,66.1,12.4,16.7,1.9,2017-03-27,668.4839999999999
1547,2017-03-28,3.7,14.7,,3.2,47.9,12.4,20.66,4.5,2017-03-28,789.84
1548,2017-03-29,6.2,11.6,2.1,1.1,81.8,12.5,4.06,9.5,2017-03-29,119.772
1549,2017-03-30,7.7,18.1,,2.8,60.0,12.5,22.0,3.8,2017-03-30,835.38
1550,2017-03-31,8.6,11.4,0.0,3.3,68.9,12.5,4.54,9.8,2017-03-31,228.852
1551,2017-04-01,6.7,12.3,3.0,2.3,75.8,12.6,9.02,8.8,2017-04-01,182.88
1552,2017-04-02,5.0,15.2,,3.1,65.5,12.6,20.33,2.0,2017-04-02,762.5160000000001
1553,2017-04-03,6.9,22.5,,3.3,34.3,12.7,23.71,0.0,2017-04-03,869.328
1554,2017-04-04,11.8,21.5,,3.8,37.4,12.7,23.14,3.3,2017-04-04,826.092
1555,2017-04-05,12.4,15.3,10.6,4.2,80.3,12.7,2.99,9.9,2017-04-05,93.492
1556,2017-04-06,13.7,15.7,26.6,6.0,96.3,12.8,1.26,9.5,2017-04-06,21.491999999999997
1557,2017-04-07,12.5,21.3,,2.4,69.1,12.8,22.61,4.4,2017-04-07,830.232
1558,2017-04-08,11.6,20.2,,1.8,69.4,12.8,22.24,3.0,2017-04-08,799.8480000000001
1559,2017-04-09,11.3,17.7,,3.7,62.6,12.9,16.76,6.5,2017-04-09,766.872
1560,2017-04-10,10.5,16.7,0.0,4.5,65.1,12.9,14.9,8.6,2017-04-10,573.0840000000001
1561,2017-04-11,9.7,18.2,15.5,2.5,76.4,12.9,11.22,6.5,2017-04-11,348.48
1562,2017-04-12,11.5,17.7,,3.8,48.1,13.0,24.0,4.5,2017-04-12,827.82
1563,2017-04-13,8.9,19.5,,4.0,42.5,13.0,22.85,0.0,2017-04-13,803.1239999999999
1564,2017-04-14,11.8,19.3,,7.6,64.1,13.0,20.37,3.5,2017-04-14,726.84
1565,2017-04-15,14.9,21.6,0.0,4.9,69.8,13.1,22.06,4.1,2017-04-15,757.548
1566,2017-04-16,13.6,21.0,,2.6,84.0,13.1,22.54,4.4,2017-04-16,805.248
1567,2017-04-17,13.1,17.8,37.7,3.3,95.5,13.1,0.95,9.0,2017-04-17,12.456
1568,2017-04-18,11.6,19.1,,4.8,69.1,13.2,21.51,2.5,2017-04-18,760.8960000000001
1569,2017-04-19,10.6,18.5,,4.9,42.1,13.2,24.83,2.0,2017-04-19,841.6439999999999
1570,2017-04-20,13.8,18.2,0.0,2.7,53.5,13.2,14.13,9.6,2017-04-20,549.396
1571,2017-04-21,12.2,20.9,,2.9,56.6,13.3,21.23,7.5,2017-04-21,751.14
1572,2017-04-22,10.9,17.5,0.0,2.8,63.4,13.3,22.92,1.3,2017-04-22,813.132
1573,2017-04-23,9.9,17.9,,2.8,66.4,13.4,25.57,0.0,2017-04-23,836.568
1574,2017-04-24,10.9,20.5,,3.2,58.3,13.4,26.38,1.3,2017-04-24,852.6239999999999
1575,2017-04-25,14.9,19.7,2.3,4.8,81.8,13.4,11.36,9.4,2017-04-25,392.904
1576,2017-04-26,11.8,17.8,9.4,2.3,87.1,13.4,7.21,8.8,2017-04-26,253.908
1577,2017-04-27,10.7,20.1,,4.1,42.0,13.5,23.57,4.6,2017-04-27,816.6239999999999
1578,2017-04-28,10.9,19.3,,4.6,46.1,13.5,24.93,1.3,2017-04-28,819.252
1579,2017-04-29,13.5,22.7,,4.4,47.8,13.6,25.46,0.0,2017-04-29,806.9760000000001
1580,2017-04-30,14.9,23.2,,5.3,55.6,13.6,23.3,0.0,2017-04-30,758.7360000000001
1581,2017-05-01,14.2,22.9,,3.4,47.5,13.6,25.96,1.3,2017-05-01,831.6
1582,2017-05-02,13.0,19.9,,3.0,47.3,13.6,21.52,6.8,2017-05-02,726.9839999999999
1583,2017-05-03,12.8,23.3,,1.9,62.3,13.7,26.87,2.5,2017-05-03,827.82
1584,2017-05-04,14.9,22.5,0.1,2.2,75.3,13.7,24.37,5.0,2017-05-04,745.452
1585,2017-05-05,17.0,23.6,6.6,2.7,86.0,13.7,12.36,9.4,2017-05-05,409.176
1586,2017-05-06,17.1,25.0,,3.5,43.3,13.8,22.47,5.1,2017-05-06,726.732
1587,2017-05-07,13.9,26.6,,5.0,38.4,13.8,25.96,1.1,2017-05-07,792.4680000000001
1588,2017-05-08,17.0,25.8,,3.5,45.9,13.8,18.26,7.5,2017-05-08,606.924
1589,2017-05-09,13.8,20.3,20.6,2.8,82.9,13.9,2.4,10.0,2017-05-09,53.82
1590,2017-05-10,14.4,22.2,0.1,3.7,77.3,13.9,15.56,5.1,2017-05-10,601.38
1591,2017-05-11,15.5,23.9,,4.6,78.8,13.9,20.73,7.5,2017-05-11,667.7280000000001
1592,2017-05-12,15.7,18.4,11.8,2.8,90.4,13.9,2.57,10.0,2017-05-12,74.34
1593,2017-05-13,14.3,20.9,,4.0,74.9,14.0,23.21,2.8,2017-05-13,765.4680000000001
1594,2017-05-14,14.2,23.2,,3.9,40.8,14.0,27.07,3.0,2017-05-14,822.888
1595,2017-05-15,13.5,21.0,,3.7,42.9,14.0,20.66,6.8,2017-05-15,704.4839999999999
1596,2017-05-16,14.5,21.4,,2.8,59.8,14.0,23.6,5.6,2017-05-16,754.56
1597,2017-05-17,15.2,21.6,0.0,1.9,73.4,14.1,21.39,3.8,2017-05-17,736.596
1598,2017-05-18,14.7,25.9,,2.7,66.9,14.1,26.21,0.0,2017-05-18,790.992
1599,2017-05-19,16.5,27.9,,3.7,45.6,14.1,27.06,0.0,2017-05-19,781.632
1600,2017-05-20,18.1,26.3,,4.1,44.9,14.1,24.86,5.1,2017-05-20,723.924
1601,2017-05-21,17.0,25.8,,3.6,56.5,14.2,23.59,6.1,2017-05-21,695.988
1602,2017-05-22,16.0,25.8,,2.4,66.1,14.2,26.91,1.5,2017-05-22,778.824
1603,2017-05-23,15.1,24.1,,2.9,74.8,14.2,18.9,7.9,2017-05-23,634.752
1604,2017-05-24,17.7,23.1,,2.5,79.6,14.2,19.82,7.8,2017-05-24,589.86
1605,2017-05-25,16.3,28.2,,3.9,65.4,14.2,26.74,1.5,2017-05-25,767.4839999999999
1606,2017-05-26,13.2,21.1,,3.2,61.5,14.3,25.38,0.9,2017-05-26,738.828
1607,2017-05-27,13.5,22.7,,3.4,66.5,14.3,27.63,0.0,2017-05-27,794.8439999999999
1608,2017-05-28,15.7,24.1,,4.0,55.0,14.3,25.13,0.9,2017-05-28,723.168
1609,2017-05-29,17.8,26.1,,3.8,62.8,14.3,26.09,2.9,2017-05-29,741.7439999999999
1610,2017-05-30,17.6,25.9,,2.6,66.0,14.3,21.84,6.6,2017-05-30,635.22
1611,2017-05-31,17.3,25.4,,3.9,77.5,14.4,17.06,7.9,2017-05-31,551.448
1612,2017-06-01,18.3,24.8,,3.4,78.5,14.4,23.7,3.9,2017-06-01,643.5
1613,2017-06-02,15.4,22.5,,2.9,70.8,14.4,26.81,1.1,2017-06-02,766.908
1614,2017-06-03,16.2,25.4,0.0,2.9,59.6,14.4,26.41,4.6,2017-06-03,755.172
1615,2017-06-04,15.8,25.2,,2.3,50.1,14.4,26.71,1.4,2017-06-04,752.58
